# 2D Ising model simulation with metropolis algorithm 
# (N=50, J=1, T=2.70, iter=15000)
# steps    M      T
8.5000000000e+01 -3.8400000000e+02 -4.7000000000e+03
8.6000000000e+01 -3.4800000000e+02 -4.6620000000e+03
8.7000000000e+01 -3.2600000000e+02 -4.5900000000e+03
8.8000000000e+01 -3.1600000000e+02 -4.5820000000e+03
8.9000000000e+01 -2.8200000000e+02 -4.5760000000e+03
9.0000000000e+01 -2.7400000000e+02 -4.6500000000e+03
9.1000000000e+01 -2.6000000000e+02 -4.7820000000e+03
9.2000000000e+01 -2.0200000000e+02 -4.7500000000e+03
9.3000000000e+01 -2.0400000000e+02 -4.6840000000e+03
9.4000000000e+01 -2.2400000000e+02 -4.6220000000e+03
9.5000000000e+01 -2.4800000000e+02 -4.7860000000e+03
9.6000000000e+01 -1.5600000000e+02 -4.6500000000e+03
9.7000000000e+01 -1.7800000000e+02 -4.6400000000e+03
9.8000000000e+01 -1.6800000000e+02 -4.5960000000e+03
9.9000000000e+01 -2.3600000000e+02 -4.6660000000e+03
1.0000000000e+02 -2.4000000000e+02 -4.7200000000e+03
1.0100000000e+02 -1.9200000000e+02 -4.6580000000e+03
1.0200000000e+02 -2.0000000000e+02 -4.7680000000e+03
1.0300000000e+02 -2.6400000000e+02 -4.7920000000e+03
1.0400000000e+02 -1.8600000000e+02 -4.7260000000e+03
1.0500000000e+02 -2.4800000000e+02 -4.8800000000e+03
1.0600000000e+02 -2.1400000000e+02 -4.7760000000e+03
1.0700000000e+02 -2.5800000000e+02 -4.8920000000e+03
1.0800000000e+02 -2.2600000000e+02 -4.7220000000e+03
1.0900000000e+02 -1.8800000000e+02 -4.6720000000e+03
1.1000000000e+02 -2.3000000000e+02 -4.7100000000e+03
1.1100000000e+02 -2.2400000000e+02 -4.5980000000e+03
1.1200000000e+02 -2.9400000000e+02 -4.8040000000e+03
1.1300000000e+02 -3.3400000000e+02 -4.7340000000e+03
1.1400000000e+02 -3.6400000000e+02 -4.6980000000e+03
1.1500000000e+02 -3.2200000000e+02 -4.5400000000e+03
1.1600000000e+02 -2.8600000000e+02 -4.5840000000e+03
1.1700000000e+02 -2.7800000000e+02 -4.8180000000e+03
1.1800000000e+02 -2.8800000000e+02 -4.6860000000e+03
1.1900000000e+02 -3.1200000000e+02 -4.6800000000e+03
1.2000000000e+02 -3.2800000000e+02 -4.6780000000e+03
1.2100000000e+02 -3.4600000000e+02 -4.6600000000e+03
1.2200000000e+02 -3.6800000000e+02 -4.7580000000e+03
1.2300000000e+02 -4.0200000000e+02 -4.7080000000e+03
1.2400000000e+02 -3.9600000000e+02 -4.8680000000e+03
1.2500000000e+02 -4.0600000000e+02 -4.9020000000e+03
1.2600000000e+02 -3.5000000000e+02 -4.8200000000e+03
1.2700000000e+02 -3.4400000000e+02 -4.7640000000e+03
1.2800000000e+02 -3.6000000000e+02 -4.8820000000e+03
1.2900000000e+02 -3.4000000000e+02 -4.8720000000e+03
1.3000000000e+02 -3.3600000000e+02 -4.8280000000e+03
1.3100000000e+02 -3.2000000000e+02 -4.8460000000e+03
1.3200000000e+02 -3.3200000000e+02 -4.8400000000e+03
1.3300000000e+02 -3.0800000000e+02 -4.8520000000e+03
1.3400000000e+02 -3.2800000000e+02 -4.7040000000e+03
1.3500000000e+02 -2.7400000000e+02 -4.6620000000e+03
1.3600000000e+02 -2.9000000000e+02 -4.7340000000e+03
1.3700000000e+02 -3.1600000000e+02 -4.7100000000e+03
1.3800000000e+02 -3.0400000000e+02 -4.5760000000e+03
1.3900000000e+02 -2.9600000000e+02 -4.6180000000e+03
1.4000000000e+02 -2.8800000000e+02 -4.7340000000e+03
1.4100000000e+02 -2.8400000000e+02 -4.7800000000e+03
1.4200000000e+02 -2.2800000000e+02 -4.8000000000e+03
1.4300000000e+02 -1.9200000000e+02 -4.7100000000e+03
1.4400000000e+02 -1.6000000000e+02 -4.8120000000e+03
1.4500000000e+02 -1.8600000000e+02 -4.7600000000e+03
1.4600000000e+02 -1.6600000000e+02 -4.9300000000e+03
1.4700000000e+02 -1.9600000000e+02 -4.8300000000e+03
1.4800000000e+02 -1.4600000000e+02 -4.8100000000e+03
1.4900000000e+02 -1.2000000000e+02 -4.7000000000e+03
1.5000000000e+02 -1.5000000000e+02 -4.6680000000e+03
1.5100000000e+02 -1.0800000000e+02 -4.6700000000e+03
1.5200000000e+02 -3.0000000000e+01 -4.7140000000e+03
1.5300000000e+02 3.0000000000e+01 -4.7020000000e+03
1.5400000000e+02 -1.6000000000e+01 -4.6320000000e+03
1.5500000000e+02 -2.0000000000e+00 -4.6220000000e+03
1.5600000000e+02 -1.0000000000e+01 -4.5660000000e+03
1.5700000000e+02 -1.1000000000e+02 -4.6600000000e+03
1.5800000000e+02 -8.2000000000e+01 -4.6000000000e+03
1.5900000000e+02 -4.0000000000e+01 -4.6020000000e+03
1.6000000000e+02 -5.8000000000e+01 -4.7200000000e+03
1.6100000000e+02 -1.0000000000e+02 -4.7040000000e+03
1.6200000000e+02 -9.0000000000e+01 -4.7020000000e+03
1.6300000000e+02 -8.2000000000e+01 -4.6220000000e+03
1.6400000000e+02 -7.6000000000e+01 -4.6100000000e+03
1.6500000000e+02 -1.2000000000e+01 -4.7360000000e+03
1.6600000000e+02 -1.2600000000e+02 -4.4820000000e+03
1.6700000000e+02 -9.4000000000e+01 -4.5800000000e+03
1.6800000000e+02 -1.0200000000e+02 -4.6760000000e+03
1.6900000000e+02 -1.2200000000e+02 -4.7760000000e+03
1.7000000000e+02 -1.1000000000e+02 -4.7200000000e+03
1.7100000000e+02 -1.4600000000e+02 -4.7320000000e+03
1.7200000000e+02 -1.1600000000e+02 -4.7100000000e+03
1.7300000000e+02 -6.6000000000e+01 -4.7560000000e+03
1.7400000000e+02 -7.2000000000e+01 -4.6860000000e+03
1.7500000000e+02 -3.0000000000e+01 -4.6380000000e+03
1.7600000000e+02 -1.8000000000e+01 -4.7480000000e+03
1.7700000000e+02 -5.0000000000e+01 -4.6620000000e+03
1.7800000000e+02 -8.4000000000e+01 -4.8220000000e+03
1.7900000000e+02 -3.6000000000e+01 -4.7820000000e+03
1.8000000000e+02 1.2000000000e+01 -4.7220000000e+03
1.8100000000e+02 -4.0000000000e+00 -4.8280000000e+03
1.8200000000e+02 3.2000000000e+01 -4.8380000000e+03
1.8300000000e+02 3.8000000000e+01 -4.8480000000e+03
1.8400000000e+02 2.0000000000e+00 -4.8220000000e+03
1.8500000000e+02 6.0000000000e+00 -4.8440000000e+03
1.8600000000e+02 -5.8000000000e+01 -4.7160000000e+03
1.8700000000e+02 -1.1200000000e+02 -4.8000000000e+03
1.8800000000e+02 -9.0000000000e+01 -4.7200000000e+03
1.8900000000e+02 -1.2600000000e+02 -4.7220000000e+03
1.9000000000e+02 -5.8000000000e+01 -4.6940000000e+03
1.9100000000e+02 -6.8000000000e+01 -4.7180000000e+03
1.9200000000e+02 -6.8000000000e+01 -4.7860000000e+03
1.9300000000e+02 -1.3000000000e+02 -4.7740000000e+03
1.9400000000e+02 -1.7600000000e+02 -4.6140000000e+03
1.9500000000e+02 -1.3400000000e+02 -4.5960000000e+03
1.9600000000e+02 -1.9600000000e+02 -4.5680000000e+03
1.9700000000e+02 -1.6000000000e+02 -4.6880000000e+03
1.9800000000e+02 -1.7200000000e+02 -4.6820000000e+03
1.9900000000e+02 -1.3200000000e+02 -4.7180000000e+03
2.0000000000e+02 -1.4800000000e+02 -4.5260000000e+03
2.0100000000e+02 -1.2600000000e+02 -4.6200000000e+03
2.0200000000e+02 -1.2400000000e+02 -4.7500000000e+03
2.0300000000e+02 -7.8000000000e+01 -4.7300000000e+03
2.0400000000e+02 -4.4000000000e+01 -4.6700000000e+03
2.0500000000e+02 -4.6000000000e+01 -4.7320000000e+03
2.0600000000e+02 -1.1000000000e+02 -4.6840000000e+03
2.0700000000e+02 -7.6000000000e+01 -4.7320000000e+03
2.0800000000e+02 -2.8000000000e+01 -4.7560000000e+03
2.0900000000e+02 -4.4000000000e+01 -4.7220000000e+03
2.1000000000e+02 -5.4000000000e+01 -4.7400000000e+03
2.1100000000e+02 -3.0000000000e+01 -4.7020000000e+03
2.1200000000e+02 -3.0000000000e+01 -4.6980000000e+03
2.1300000000e+02 -8.2000000000e+01 -4.7740000000e+03
2.1400000000e+02 -3.2000000000e+01 -4.6980000000e+03
2.1500000000e+02 -1.5200000000e+02 -4.7940000000e+03
2.1600000000e+02 -1.2200000000e+02 -4.8260000000e+03
2.1700000000e+02 -7.6000000000e+01 -4.8120000000e+03
2.1800000000e+02 -5.8000000000e+01 -4.8060000000e+03
2.1900000000e+02 -6.0000000000e+01 -4.6480000000e+03
2.2000000000e+02 -3.0000000000e+01 -4.7760000000e+03
2.2100000000e+02 -8.0000000000e+00 -4.7540000000e+03
2.2200000000e+02 -7.0000000000e+01 -4.7600000000e+03
2.2300000000e+02 -3.4000000000e+01 -4.7120000000e+03
2.2400000000e+02 -4.0000000000e+01 -4.6500000000e+03
2.2500000000e+02 -5.2000000000e+01 -4.6380000000e+03
2.2600000000e+02 -6.4000000000e+01 -4.6400000000e+03
2.2700000000e+02 -3.2000000000e+01 -4.5620000000e+03
2.2800000000e+02 -4.2000000000e+01 -4.6260000000e+03
2.2900000000e+02 -7.4000000000e+01 -4.6300000000e+03
2.3000000000e+02 -1.4000000000e+02 -4.6420000000e+03
2.3100000000e+02 -1.4000000000e+02 -4.5980000000e+03
2.3200000000e+02 -1.2400000000e+02 -4.6880000000e+03
2.3300000000e+02 -9.8000000000e+01 -4.7460000000e+03
2.3400000000e+02 -1.8000000000e+02 -4.6840000000e+03
2.3500000000e+02 -1.6400000000e+02 -4.6780000000e+03
2.3600000000e+02 -1.3800000000e+02 -4.7880000000e+03
2.3700000000e+02 -5.8000000000e+01 -4.7500000000e+03
2.3800000000e+02 -1.4000000000e+01 -4.9460000000e+03
2.3900000000e+02 2.2000000000e+01 -4.7780000000e+03
2.4000000000e+02 1.8000000000e+01 -4.8160000000e+03
2.4100000000e+02 7.6000000000e+01 -4.9160000000e+03
2.4200000000e+02 7.2000000000e+01 -4.8000000000e+03
2.4300000000e+02 9.4000000000e+01 -4.7780000000e+03
2.4400000000e+02 1.2200000000e+02 -4.6900000000e+03
2.4500000000e+02 1.0200000000e+02 -4.6360000000e+03
2.4600000000e+02 1.3600000000e+02 -4.6440000000e+03
2.4700000000e+02 8.6000000000e+01 -4.5320000000e+03
2.4800000000e+02 9.2000000000e+01 -4.5320000000e+03
2.4900000000e+02 -1.6000000000e+01 -4.5000000000e+03
2.5000000000e+02 4.8000000000e+01 -4.4900000000e+03
2.5100000000e+02 -1.2000000000e+01 -4.5080000000e+03
2.5200000000e+02 -5.8000000000e+01 -4.5860000000e+03
2.5300000000e+02 -3.2000000000e+01 -4.6180000000e+03
2.5400000000e+02 1.2000000000e+01 -4.7340000000e+03
2.5500000000e+02 4.2000000000e+01 -4.7500000000e+03
2.5600000000e+02 1.0000000000e+01 -4.8000000000e+03
2.5700000000e+02 8.0000000000e+00 -4.7660000000e+03
2.5800000000e+02 4.2000000000e+01 -4.6400000000e+03
2.5900000000e+02 4.4000000000e+01 -4.7920000000e+03
2.6000000000e+02 -3.4000000000e+01 -4.7840000000e+03
2.6100000000e+02 -1.6000000000e+01 -4.7280000000e+03
2.6200000000e+02 0.0000000000e+00 -4.6600000000e+03
2.6300000000e+02 -6.4000000000e+01 -4.7940000000e+03
2.6400000000e+02 -5.0000000000e+01 -4.7660000000e+03
2.6500000000e+02 -4.4000000000e+01 -4.6780000000e+03
2.6600000000e+02 -3.6000000000e+01 -4.8320000000e+03
2.6700000000e+02 -2.8000000000e+01 -4.8040000000e+03
2.6800000000e+02 1.4000000000e+01 -4.7160000000e+03
2.6900000000e+02 -1.6000000000e+01 -4.7640000000e+03
2.7000000000e+02 -8.0000000000e+00 -4.6200000000e+03
2.7100000000e+02 -2.0000000000e+00 -4.7720000000e+03
2.7200000000e+02 1.2000000000e+01 -4.7520000000e+03
2.7300000000e+02 -3.0000000000e+01 -4.6560000000e+03
2.7400000000e+02 -4.0000000000e+01 -4.7080000000e+03
2.7500000000e+02 -1.3000000000e+02 -4.8480000000e+03
2.7600000000e+02 -1.2400000000e+02 -4.8340000000e+03
2.7700000000e+02 -1.6400000000e+02 -4.6600000000e+03
2.7800000000e+02 -1.5400000000e+02 -4.7080000000e+03
2.7900000000e+02 -1.3200000000e+02 -4.8620000000e+03
2.8000000000e+02 -1.3800000000e+02 -4.6680000000e+03
2.8100000000e+02 -9.4000000000e+01 -4.6640000000e+03
2.8200000000e+02 -1.5400000000e+02 -4.7160000000e+03
2.8300000000e+02 -1.1000000000e+02 -4.8140000000e+03
2.8400000000e+02 -1.3800000000e+02 -4.7620000000e+03
2.8500000000e+02 -8.6000000000e+01 -4.6640000000e+03
2.8600000000e+02 -8.4000000000e+01 -4.6080000000e+03
2.8700000000e+02 -7.0000000000e+01 -4.7540000000e+03
2.8800000000e+02 -8.0000000000e+00 -4.6260000000e+03
2.8900000000e+02 -4.2000000000e+01 -4.7300000000e+03
2.9000000000e+02 -1.2200000000e+02 -4.7940000000e+03
2.9100000000e+02 -1.2600000000e+02 -4.7880000000e+03
2.9200000000e+02 -1.1000000000e+02 -4.8360000000e+03
2.9300000000e+02 -1.2600000000e+02 -4.8160000000e+03
2.9400000000e+02 -1.6400000000e+02 -4.8600000000e+03
2.9500000000e+02 -1.9000000000e+02 -4.8140000000e+03
2.9600000000e+02 -1.5800000000e+02 -4.8120000000e+03
2.9700000000e+02 -1.4800000000e+02 -4.8060000000e+03
2.9800000000e+02 -9.6000000000e+01 -4.9100000000e+03
2.9900000000e+02 -3.8000000000e+01 -4.8220000000e+03
3.0000000000e+02 -2.4000000000e+01 -4.8360000000e+03
3.0100000000e+02 -3.0000000000e+01 -4.7660000000e+03
3.0200000000e+02 -3.0000000000e+01 -4.9020000000e+03
3.0300000000e+02 -2.6000000000e+01 -4.7920000000e+03
3.0400000000e+02 -8.8000000000e+01 -4.6040000000e+03
3.0500000000e+02 -1.6000000000e+01 -4.6820000000e+03
3.0600000000e+02 5.2000000000e+01 -4.7960000000e+03
3.0700000000e+02 4.2000000000e+01 -4.8660000000e+03
3.0800000000e+02 1.2000000000e+01 -4.8380000000e+03
3.0900000000e+02 -2.6000000000e+01 -4.8240000000e+03
3.1000000000e+02 2.4000000000e+01 -4.7340000000e+03
3.1100000000e+02 1.6000000000e+01 -4.8280000000e+03
3.1200000000e+02 4.8000000000e+01 -4.8080000000e+03
3.1300000000e+02 1.2800000000e+02 -4.8340000000e+03
3.1400000000e+02 8.2000000000e+01 -4.8140000000e+03
3.1500000000e+02 9.2000000000e+01 -4.7420000000e+03
3.1600000000e+02 9.4000000000e+01 -4.7700000000e+03
3.1700000000e+02 6.0000000000e+00 -4.6900000000e+03
3.1800000000e+02 4.2000000000e+01 -4.7580000000e+03
3.1900000000e+02 6.4000000000e+01 -4.8160000000e+03
3.2000000000e+02 -4.6000000000e+01 -4.6940000000e+03
3.2100000000e+02 5.4000000000e+01 -4.6420000000e+03
3.2200000000e+02 9.4000000000e+01 -4.6280000000e+03
3.2300000000e+02 1.1000000000e+02 -4.6520000000e+03
3.2400000000e+02 9.8000000000e+01 -4.6180000000e+03
3.2500000000e+02 7.4000000000e+01 -4.6220000000e+03
3.2600000000e+02 7.4000000000e+01 -4.6820000000e+03
3.2700000000e+02 2.2000000000e+01 -4.6200000000e+03
3.2800000000e+02 9.8000000000e+01 -4.7360000000e+03
3.2900000000e+02 5.0000000000e+01 -4.7080000000e+03
3.3000000000e+02 1.1000000000e+02 -4.8060000000e+03
3.3100000000e+02 7.0000000000e+01 -4.8080000000e+03
3.3200000000e+02 1.0600000000e+02 -4.6880000000e+03
3.3300000000e+02 1.1400000000e+02 -4.6460000000e+03
3.3400000000e+02 9.6000000000e+01 -4.5960000000e+03
3.3500000000e+02 1.0800000000e+02 -4.6760000000e+03
3.3600000000e+02 1.3400000000e+02 -4.6700000000e+03
3.3700000000e+02 8.6000000000e+01 -4.7380000000e+03
3.3800000000e+02 1.2400000000e+02 -4.7180000000e+03
3.3900000000e+02 1.5600000000e+02 -4.7100000000e+03
3.4000000000e+02 1.8600000000e+02 -4.6960000000e+03
3.4100000000e+02 1.3600000000e+02 -4.7040000000e+03
3.4200000000e+02 1.7800000000e+02 -4.7680000000e+03
3.4300000000e+02 1.5400000000e+02 -4.7980000000e+03
3.4400000000e+02 1.4800000000e+02 -4.7180000000e+03
3.4500000000e+02 1.7400000000e+02 -4.6940000000e+03
3.4600000000e+02 1.1200000000e+02 -4.7700000000e+03
3.4700000000e+02 5.0000000000e+01 -4.7240000000e+03
3.4800000000e+02 -1.4000000000e+01 -4.6640000000e+03
3.4900000000e+02 -5.2000000000e+01 -4.6920000000e+03
3.5000000000e+02 -1.0600000000e+02 -4.8540000000e+03
3.5100000000e+02 -9.0000000000e+01 -4.8340000000e+03
3.5200000000e+02 -8.6000000000e+01 -4.8400000000e+03
3.5300000000e+02 -5.4000000000e+01 -4.7420000000e+03
3.5400000000e+02 -2.0000000000e+00 -4.6740000000e+03
3.5500000000e+02 -2.0000000000e+00 -4.6960000000e+03
3.5600000000e+02 2.6000000000e+01 -4.7800000000e+03
3.5700000000e+02 1.4000000000e+01 -4.7160000000e+03
3.5800000000e+02 -4.0000000000e+01 -4.6040000000e+03
3.5900000000e+02 -3.0000000000e+01 -4.5980000000e+03
3.6000000000e+02 -2.4000000000e+01 -4.6660000000e+03
3.6100000000e+02 -3.2000000000e+01 -4.6940000000e+03
3.6200000000e+02 -3.6000000000e+01 -4.6740000000e+03
3.6300000000e+02 -2.8000000000e+01 -4.7080000000e+03
3.6400000000e+02 -1.0000000000e+02 -4.6340000000e+03
3.6500000000e+02 -1.4600000000e+02 -4.5660000000e+03
3.6600000000e+02 -9.4000000000e+01 -4.6600000000e+03
3.6700000000e+02 -1.0000000000e+02 -4.7060000000e+03
3.6800000000e+02 -8.0000000000e+01 -4.6460000000e+03
3.6900000000e+02 -5.6000000000e+01 -4.7640000000e+03
3.7000000000e+02 2.0000000000e+00 -4.6800000000e+03
3.7100000000e+02 1.2000000000e+01 -4.7120000000e+03
3.7200000000e+02 6.8000000000e+01 -4.6040000000e+03
3.7300000000e+02 1.0600000000e+02 -4.6480000000e+03
3.7400000000e+02 1.4200000000e+02 -4.5700000000e+03
3.7500000000e+02 1.2000000000e+02 -4.7340000000e+03
3.7600000000e+02 1.5400000000e+02 -4.7620000000e+03
3.7700000000e+02 2.0200000000e+02 -4.7180000000e+03
3.7800000000e+02 1.3800000000e+02 -4.5180000000e+03
3.7900000000e+02 2.4000000000e+02 -4.5420000000e+03
3.8000000000e+02 1.8400000000e+02 -4.7400000000e+03
3.8100000000e+02 1.2000000000e+02 -4.7140000000e+03
3.8200000000e+02 1.2400000000e+02 -4.7980000000e+03
3.8300000000e+02 7.0000000000e+01 -4.7020000000e+03
3.8400000000e+02 5.0000000000e+01 -4.6700000000e+03
3.8500000000e+02 4.6000000000e+01 -4.6760000000e+03
3.8600000000e+02 1.1200000000e+02 -4.5860000000e+03
3.8700000000e+02 7.0000000000e+01 -4.6000000000e+03
3.8800000000e+02 4.6000000000e+01 -4.4820000000e+03
3.8900000000e+02 7.0000000000e+01 -4.6320000000e+03
3.9000000000e+02 9.8000000000e+01 -4.6760000000e+03
3.9100000000e+02 1.5400000000e+02 -4.6140000000e+03
3.9200000000e+02 1.2800000000e+02 -4.5900000000e+03
3.9300000000e+02 2.0600000000e+02 -4.6300000000e+03
3.9400000000e+02 1.4400000000e+02 -4.6380000000e+03
3.9500000000e+02 1.0800000000e+02 -4.7000000000e+03
3.9600000000e+02 1.4400000000e+02 -4.6420000000e+03
3.9700000000e+02 1.9200000000e+02 -4.5660000000e+03
3.9800000000e+02 1.5400000000e+02 -4.6840000000e+03
3.9900000000e+02 1.7400000000e+02 -4.6460000000e+03
4.0000000000e+02 1.6400000000e+02 -4.6680000000e+03
4.0100000000e+02 1.1400000000e+02 -4.5300000000e+03
4.0200000000e+02 1.8600000000e+02 -4.4980000000e+03
4.0300000000e+02 1.8000000000e+02 -4.5600000000e+03
4.0400000000e+02 8.4000000000e+01 -4.6500000000e+03
4.0500000000e+02 5.2000000000e+01 -4.6240000000e+03
4.0600000000e+02 3.6000000000e+01 -4.6560000000e+03
4.0700000000e+02 8.4000000000e+01 -4.5640000000e+03
4.0800000000e+02 4.4000000000e+01 -4.6080000000e+03
4.0900000000e+02 5.4000000000e+01 -4.6580000000e+03
4.1000000000e+02 -2.0000000000e+01 -4.6380000000e+03
4.1100000000e+02 -4.2000000000e+01 -4.5580000000e+03
4.1200000000e+02 -2.8000000000e+01 -4.5360000000e+03
4.1300000000e+02 -9.4000000000e+01 -4.4400000000e+03
4.1400000000e+02 -1.0000000000e+01 -4.4300000000e+03
4.1500000000e+02 -1.2600000000e+02 -4.4600000000e+03
4.1600000000e+02 -5.2000000000e+01 -4.6220000000e+03
4.1700000000e+02 -4.4000000000e+01 -4.5320000000e+03
4.1800000000e+02 -7.2000000000e+01 -4.5500000000e+03
4.1900000000e+02 -1.2200000000e+02 -4.6380000000e+03
4.2000000000e+02 -1.3000000000e+02 -4.5800000000e+03
4.2100000000e+02 -8.0000000000e+01 -4.6320000000e+03
4.2200000000e+02 -6.2000000000e+01 -4.6960000000e+03
4.2300000000e+02 -6.8000000000e+01 -4.5760000000e+03
4.2400000000e+02 -7.4000000000e+01 -4.5940000000e+03
4.2500000000e+02 -8.4000000000e+01 -4.5900000000e+03
4.2600000000e+02 -7.2000000000e+01 -4.5580000000e+03
4.2700000000e+02 -3.2000000000e+01 -4.6460000000e+03
4.2800000000e+02 -8.6000000000e+01 -4.4620000000e+03
4.2900000000e+02 -1.3200000000e+02 -4.5940000000e+03
4.3000000000e+02 -1.8200000000e+02 -4.5260000000e+03
4.3100000000e+02 -1.0000000000e+02 -4.5220000000e+03
4.3200000000e+02 -1.2000000000e+02 -4.6820000000e+03
4.3300000000e+02 -1.0400000000e+02 -4.5400000000e+03
4.3400000000e+02 -4.8000000000e+01 -4.6080000000e+03
4.3500000000e+02 4.0000000000e+00 -4.6020000000e+03
4.3600000000e+02 4.0000000000e+00 -4.7300000000e+03
